Feature,Importance
categorical__Product ID_M19586,2.467724265723331e-05
categorical__Product ID_L51814,2.461917770350729e-05
categorical__Product ID_L51912,2.457353412179444e-05
categorical__Product ID_L49190,2.454055884815869e-05
categorical__Product ID_L51177,2.4538835531717786e-05
categorical__Product ID_L49342,2.4528143549467218e-05
categorical__Product ID_L53640,2.4522859135922083e-05
categorical__Product ID_L51422,2.4493066458137185e-05
categorical__Product ID_L54264,2.447391378868655e-05
categorical__Product ID_L49940,2.4468702525840246e-05
categorical__Product ID_H33390,2.4456534000102296e-05
categorical__Product ID_L51385,2.4430902552417594e-05
categorical__Product ID_L51284,2.4429668767636405e-05
categorical__Product ID_H36288,2.441176756135803e-05
categorical__Product ID_L52655,2.4407426840129318e-05
categorical__Product ID_L49446,2.440199541822951e-05
categorical__Product ID_L48345,2.4379282835628976e-05
categorical__Product ID_L49879,2.4359765375073712e-05
categorical__Product ID_L53848,2.433261244273295e-05
categorical__Product ID_L56674,2.4309390469048276e-05
categorical__Product ID_L56869,2.430430069114627e-05
categorical__Product ID_L55141,2.4208095668605886e-05
categorical__Product ID_L52488,2.413846531440332e-05
categorical__Product ID_L48503,2.411970790004098e-05
categorical__Product ID_L54856,2.4117700760502258e-05
categorical__Product ID_H34262,2.4105123150465757e-05
categorical__Product ID_L51207,2.4084372144111356e-05
categorical__Product ID_M18830,2.405962577616538e-05
categorical__Product ID_L50351,2.402099545237378e-05
categorical__Product ID_L47945,2.401569029016245e-05
categorical__Product ID_L56849,2.399510532063035e-05
categorical__Product ID_M18516,2.3988059206100137e-05
categorical__Product ID_L55033,2.3851888711488002e-05
categorical__Product ID_L55118,2.383035092381228e-05
categorical__Product ID_L52127,2.375307978825007e-05
categorical__Product ID_M17071,2.364311436988475e-05
categorical__Product ID_L50088,2.363846957295688e-05
categorical__Product ID_L55451,2.363649644218627e-05
categorical__Product ID_H34909,2.3624729232434013e-05
categorical__Product ID_L50627,2.3591889901149862e-05
categorical__Product ID_M17683,2.3588615789912404e-05
categorical__Product ID_L56519,2.3552676022198426e-05
categorical__Product ID_M22546,2.3536737775600184e-05
categorical__Product ID_L55261,2.351902237051428e-05
categorical__Product ID_M20244,2.3480857234826196e-05
categorical__Product ID_L51119,2.337524193603883e-05
categorical__Product ID_L57058,2.3354892278928567e-05
categorical__Product ID_M23877,2.3331251816921357e-05
categorical__Product ID_L55810,2.331657329897588e-05
categorical__Product ID_L48343,2.328142774126138e-05
categorical__Product ID_L51317,2.323196792460377e-05
categorical__Product ID_L56838,2.321613223112706e-05
categorical__Product ID_L55138,2.310630345310323e-05
categorical__Product ID_L54855,2.3090127650968627e-05
categorical__Product ID_L55208,2.308893525705324e-05
categorical__Product ID_L55712,2.3077196631891975e-05
categorical__Product ID_M22100,2.3020391291311625e-05
categorical__Product ID_L53856,2.2984866679271327e-05
categorical__Product ID_H35640,2.2964349843488833e-05
categorical__Product ID_L56936,2.2946157460434184e-05
categorical__Product ID_M19136,2.2909836620093522e-05
categorical__Product ID_L49048,2.288464690584084e-05
categorical__Product ID_L48684,2.287771584981155e-05
categorical__Product ID_M17361,2.2873066269523136e-05
categorical__Product ID_L55076,2.2813515002586343e-05
categorical__Product ID_L51247,2.2753962331632557e-05
categorical__Product ID_L49488,2.2746924851861116e-05
categorical__Product ID_L52942,2.2721173515320115e-05
categorical__Product ID_L52412,2.2688190618181802e-05
categorical__Product ID_L50583,2.267612163764613e-05
categorical__Product ID_L51636,2.2661019147892827e-05
categorical__Product ID_L48798,2.2654010128309517e-05
categorical__Product ID_L51352,2.2615614730762817e-05
categorical__Product ID_L48282,2.2614651604329268e-05
categorical__Product ID_M18591,2.261252768929663e-05
categorical__Product ID_L47761,2.2590730936508692e-05
categorical__Product ID_H34253,2.2582236468467625e-05
categorical__Product ID_L55354,2.2567703695690164e-05
categorical__Product ID_H31178,2.2556740408330436e-05
categorical__Product ID_L52576,2.254385698112188e-05
categorical__Product ID_L50370,2.249514665046513e-05
categorical__Product ID_L54863,2.2486777194386702e-05
categorical__Product ID_L47853,2.2462416101706113e-05
categorical__Product ID_M17574,2.2384797512614726e-05
categorical__Product ID_L50924,2.2379856768813736e-05
categorical__Product ID_H30743,2.237318531328873e-05
categorical__Product ID_M20352,2.235403653229787e-05
categorical__Product ID_L48859,2.235169741745412e-05
categorical__Product ID_H32755,2.228811585304421e-05
categorical__Product ID_L52080,2.22837209621387e-05
categorical__Product ID_M20850,2.2257563652529602e-05
categorical__Product ID_L53226,2.224741046491834e-05
categorical__Product ID_L51475,2.2203637111821464e-05
categorical__Product ID_L50203,2.21810336663522e-05
categorical__Product ID_L51820,2.2175130083980023e-05
categorical__Product ID_L55204,2.215983728147871e-05
categorical__Product ID_L50034,2.2159837096178543e-05
categorical__Product ID_M19066,2.2087095746366067e-05
categorical__Product ID_M20749,2.2082575951949646e-05
categorical__Product ID_L48696,2.20589378911051e-05
categorical__Product ID_L51961,2.20572393991482e-05
categorical__Product ID_L54368,2.2038545122957832e-05
categorical__Product ID_L52432,2.203288033826139e-05
categorical__Product ID_M22422,2.1957222652989805e-05
categorical__Product ID_L51479,2.1896767129646114e-05
categorical__Product ID_M19372,2.1891081999958524e-05
categorical__Product ID_L53685,2.1871216120466278e-05
categorical__Product ID_L54265,2.1794219529687033e-05
categorical__Product ID_L50698,2.176242623435679e-05
categorical__Product ID_L49942,2.1760972754809058e-05
categorical__Product ID_L51070,2.1746627587873463e-05
categorical__Product ID_L56162,2.1727120224192113e-05
categorical__Product ID_L47936,2.170527073642716e-05
categorical__Product ID_L54830,2.170233781390763e-05
categorical__Product ID_L51779,2.1689922817393276e-05
categorical__Product ID_L50335,2.168487694277026e-05
categorical__Product ID_L57013,2.167127743142482e-05
categorical__Product ID_L52708,2.1649477499893438e-05
categorical__Product ID_M15307,2.1638039402621992e-05
categorical__Product ID_M19250,2.1635011171384295e-05
categorical__Product ID_L52651,2.1598963668855318e-05
categorical__Product ID_L48927,2.1576417156119694e-05
categorical__Product ID_L56766,2.1496963753869054e-05
categorical__Product ID_L53260,2.149561949579929e-05
categorical__Product ID_M16226,2.1433025623214162e-05
categorical__Product ID_L54686,2.1430534977187377e-05
categorical__Product ID_L57057,2.1426122650989098e-05
categorical__Product ID_L48705,2.1413107662386388e-05
categorical__Product ID_M19352,2.1412967361756855e-05
categorical__Product ID_H35932,2.1404975806723582e-05
categorical__Product ID_L52666,2.1343810996431813e-05
categorical__Product ID_L52783,2.1335773620368346e-05
categorical__Product ID_M21157,2.1331627515959337e-05
categorical__Product ID_L51852,2.1325667344428548e-05
categorical__Product ID_M23716,2.1322295894793178e-05
categorical__Product ID_L53622,2.131259726901394e-05
categorical__Product ID_L49508,2.1296493538661017e-05
categorical__Product ID_L47252,2.1285065090117826e-05
categorical__Product ID_M22795,2.125250814412012e-05
categorical__Product ID_M20978,2.1240529578841517e-05
categorical__Product ID_L51213,2.1237826651747234e-05
categorical__Product ID_M19407,2.121452481646368e-05
categorical__Product ID_M18384,2.117569663991112e-05
categorical__Product ID_M20469,2.117425369631293e-05
categorical__Product ID_L51546,2.1171861798724246e-05
categorical__Product ID_M24617,2.112229026834673e-05
categorical__Product ID_L55116,2.111803766895881e-05
categorical__Product ID_M21264,2.1102683998472898e-05
categorical__Product ID_L50241,2.1098010001928526e-05
categorical__Product ID_L52430,2.105774108849713e-05
categorical__Product ID_L47938,2.100739211117402e-05
categorical__Product ID_L49912,2.1005062396036322e-05
categorical__Product ID_L55776,2.0972430624489157e-05
categorical__Product ID_L52812,2.096712119485728e-05
categorical__Product ID_L48117,2.0928810193420545e-05
categorical__Product ID_L52937,2.0925872616173683e-05
categorical__Product ID_L54183,2.090596961383369e-05
categorical__Product ID_L50541,2.09020056633929e-05
categorical__Product ID_L52878,2.0884071381288862e-05
categorical__Product ID_L52917,2.085063918704816e-05
categorical__Product ID_L54865,2.0826811605709932e-05
categorical__Product ID_L52066,2.082068874152622e-05
categorical__Product ID_L53855,2.0818723281988656e-05
categorical__Product ID_L56899,2.08143383523106e-05
categorical__Product ID_L49344,2.0806449873003108e-05
categorical__Product ID_L55946,2.079056640354775e-05
categorical__Product ID_L55111,2.0780636541545115e-05
categorical__Product ID_L47319,2.0755200358649045e-05
categorical__Product ID_L55117,2.0739015907199615e-05
categorical__Product ID_L51534,2.0718144071098805e-05
categorical__Product ID_L47933,2.0711055218439476e-05
categorical__Product ID_L50120,2.0684153566717625e-05
categorical__Product ID_L48266,2.068175903565297e-05
categorical__Product ID_H32875,2.067901331862729e-05
categorical__Product ID_L50970,2.065336889649085e-05
categorical__Product ID_L49151,2.060904647633054e-05
categorical__Product ID_L49419,2.0605961925200975e-05
categorical__Product ID_L51703,2.057795460547645e-05
categorical__Product ID_L56773,2.048872009069124e-05
categorical__Product ID_M16130,2.0467929315220693e-05
categorical__Product ID_L53938,2.0450060610094616e-05
categorical__Product ID_L47773,2.0429750937363263e-05
categorical__Product ID_L48773,2.0425469183555466e-05
categorical__Product ID_L52828,2.0417176514846828e-05
categorical__Product ID_L53225,2.038853270561673e-05
categorical__Product ID_M24356,2.0380849827419107e-05
categorical__Product ID_M20509,2.0380475397730003e-05
categorical__Product ID_L56516,2.0344152814862832e-05
categorical__Product ID_L57011,2.0338528285631072e-05
categorical__Product ID_L49760,2.0337429951541772e-05
categorical__Product ID_M22376,2.0323836271558335e-05
categorical__Product ID_L47981,2.0312529795867395e-05
categorical__Product ID_L47317,2.0311508518286323e-05
categorical__Product ID_M24350,2.030856838967852e-05
categorical__Product ID_L47349,2.0287276372430327e-05
categorical__Product ID_H32274,2.027221428948555e-05
categorical__Product ID_L52158,2.024376844553497e-05
categorical__Product ID_M19945,2.0213586129627904e-05
categorical__Product ID_L57099,2.018252936684846e-05
categorical__Product ID_L49180,2.017946036724907e-05
categorical__Product ID_L51977,2.0176588652777823e-05
categorical__Product ID_L56536,2.012512641224528e-05
categorical__Product ID_M18153,2.0093129626234164e-05
categorical__Product ID_M19233,2.004089465450076e-05
categorical__Product ID_M18595,2.0007574696308662e-05
categorical__Product ID_L50615,1.9983407196413146e-05
categorical__Product ID_L52162,1.9963538612662444e-05
categorical__Product ID_L52652,1.9953050305203508e-05
categorical__Product ID_M20421,1.9951690927214184e-05
categorical__Product ID_M20257,1.9894664073437254e-05
categorical__Product ID_M19761,1.9823074032568263e-05
categorical__Product ID_L54946,1.9787747791423407e-05
categorical__Product ID_M20248,1.9779033621930267e-05
categorical__Product ID_M22368,1.9753447285055892e-05
categorical__Product ID_L54964,1.9750913781702804e-05
categorical__Product ID_L51043,1.973354089330514e-05
categorical__Product ID_M23954,1.9732305384889546e-05
categorical__Product ID_L51953,1.972984723302579e-05
categorical__Product ID_L51248,1.972024956716165e-05
categorical__Product ID_M23918,1.964344873665532e-05
categorical__Product ID_L48855,1.963977059053463e-05
categorical__Product ID_L54517,1.9633079031337847e-05
categorical__Product ID_M16233,1.959191857734765e-05
categorical__Product ID_L53175,1.9591509205658056e-05
categorical__Product ID_L48646,1.9544129936068068e-05
categorical__Product ID_H37110,1.9471281956642296e-05
categorical__Product ID_M18051,1.9388585191628755e-05
categorical__Product ID_L49397,1.9378998112174762e-05
categorical__Product ID_L53518,1.937374125433947e-05
categorical__Product ID_L51819,1.9321263944412466e-05
categorical__Product ID_M18721,1.9312232321490612e-05
categorical__Product ID_L52653,1.9290154047237704e-05
categorical__Product ID_M18739,1.9283410981899122e-05
categorical__Product ID_M19063,1.9259334065480343e-05
categorical__Product ID_M16454,1.9250350444241562e-05
categorical__Product ID_L52998,1.924327841214143e-05
categorical__Product ID_L53857,1.9240786298927392e-05
categorical__Product ID_L47255,1.9222773240145826e-05
categorical__Product ID_M20334,1.9205723754602287e-05
categorical__Product ID_L50660,1.9205200750464022e-05
categorical__Product ID_L47941,1.92030901168136e-05
categorical__Product ID_L49509,1.9167691088725547e-05
categorical__Product ID_L49483,1.91644871397393e-05
categorical__Product ID_L54982,1.9117561652260297e-05
categorical__Product ID_L52578,1.910914406189008e-05
categorical__Product ID_L47427,1.910506277740657e-05
categorical__Product ID_L50510,1.910065092567864e-05
categorical__Product ID_L51988,1.9098723908149854e-05
categorical__Product ID_L50996,1.9076203665326257e-05
categorical__Product ID_L56344,1.9029498561126262e-05
categorical__Product ID_L56933,1.9022757112712854e-05
categorical__Product ID_L50039,1.8980700880652484e-05
categorical__Product ID_M16193,1.8947105026653048e-05
categorical__Product ID_M23705,1.8946156594381963e-05
categorical__Product ID_L51545,1.890667815327748e-05
categorical__Product ID_L56848,1.8878573721410076e-05
